Round,Winner_ID,Winning_Bid,Second_Price,P1_Strategy,P1_TrueVal,P1_Bid,P1_Profit,P1_TotalProfit,P2_Strategy,P2_TrueVal,P2_Bid,P2_Profit,P2_TotalProfit,P3_Strategy,P3_TrueVal,P3_Bid,P3_Profit,P3_TotalProfit,P4_Strategy,P4_TrueVal,P4_Bid,P4_Profit,P4_TotalProfit,P5_Strategy,P5_TrueVal,P5_Bid,P5_Profit,P5_TotalProfit,P6_Strategy,P6_TrueVal,P6_Bid,P6_Profit,P6_TotalProfit,P7_Strategy,P7_TrueVal,P7_Bid,P7_Profit,P7_TotalProfit,P8_Strategy,P8_TrueVal,P8_Bid,P8_Profit,P8_TotalProfit,P9_Strategy,P9_TrueVal,P9_Bid,P9_Profit,P9_TotalProfit,P10_Strategy,P10_TrueVal,P10_Bid,P10_Profit,P10_TotalProfit,P11_Strategy,P11_TrueVal,P11_Bid,P11_Profit,P11_TotalProfit,P12_Strategy,P12_TrueVal,P12_Bid,P12_Profit,P12_TotalProfit,P13_Strategy,P13_TrueVal,P13_Bid,P13_Profit,P13_TotalProfit,P14_Strategy,P14_TrueVal,P14_Bid,P14_Profit,P14_TotalProfit,P15_Strategy,P15_TrueVal,P15_Bid,P15_Profit,P15_TotalProfit,P16_Strategy,P16_TrueVal,P16_Bid,P16_Profit,P16_TotalProfit,P17_Strategy,P17_TrueVal,P17_Bid,P17_Profit,P17_TotalProfit,P18_Strategy,P18_TrueVal,P18_Bid,P18_Profit,P18_TotalProfit,P19_Strategy,P19_TrueVal,P19_Bid,P19_Profit,P19_TotalProfit,P20_Strategy,P20_TrueVal,P20_Bid,P20_Profit,P20_TotalProfit
59,9,224.8046955091723,223.51433296408868,truthful,83.68467193984769,83.68467193984769,0.0,0.0,random,140.45390066456895,25.399468208593667,0.0,0.0,always_zero,74.30053247596987,0.0,0.0,0.0,always_max,119.45548474945113,200.0,0.0,-184.07547030641837,underbid_10_percent,70.82230393214238,63.74007353892814,0.0,0.0,overbid_10_percent,97.23132224709138,106.95445447180053,0.0,0.0,underbid_fixed_10,77.81404115273503,67.81404115273503,0.0,0.0,overbid_fixed_10,111.38139047723321,121.38139047723321,0.0,0.0,imitate_last_winner,99.95909264987702,224.8046955091723,-123.55524031421166,-6625.678829640081,average_past_winners,88.28635987072171,223.51433296408868,0.0,0.0,adaptive_increase,125.37010818856285,150.44412982627543,0.0,0.0,adaptive_decrease,81.47055444842564,81.47055444842564,0.0,0.0,spiteful,60.634520692131844,90.95178103819777,0.0,-124.80227194906226,timid,93.97524021655117,46.987620108275586,0.0,0.0,epsilon_greedy,70.839942697383,70.839942697383,0.0,0.0,trend_follower,93.25923207566971,93.25923207566971,0.0,0.0,memory_3_avg,140.18341390303618,90.61332220919492,0.0,0.0,competitor_aware,71.75526009753935,76.75526009753935,0.0,0.0,win_stay_lose_shift,57.476681478963584,132.38914117199175,0.0,0.0,strategy_switcher,112.18124513723563,134.61749416468277,0.0,0.0
60,9,224.8046955091723,223.53620351570027,truthful,130.4473270725625,130.4473270725625,0.0,0.0,random,115.50355037071289,20.814736528203316,0.0,0.0,always_zero,86.69690528942309,0.0,0.0,0.0,always_max,86.22454321713725,200.0,0.0,-184.07547030641837,underbid_10_percent,138.31548339376548,124.48393505438894,0.0,0.0,overbid_10_percent,125.41669352993236,137.9583628829256,0.0,0.0,underbid_fixed_10,136.04450506423433,126.04450506423433,0.0,0.0,overbid_fixed_10,141.6591464542184,151.6591464542184,0.0,0.0,imitate_last_winner,61.55554820807956,224.8046955091723,-161.9806553076207,-6787.6594849477015,average_past_winners,77.51940281650802,223.53620351570027,0.0,0.0,adaptive_increase,143.75080923958376,172.50097108750052,0.0,0.0,adaptive_decrease,91.59257327472582,91.59257327472582,0.0,0.0,spiteful,124.39239437694131,186.58859156541197,0.0,-124.80227194906226,timid,140.53051743469865,70.26525871734933,0.0,0.0,epsilon_greedy,63.89360584088158,63.89360584088158,0.0,0.0,trend_follower,136.48855017591342,136.48855017591342,0.0,0.0,memory_3_avg,105.26721508060243,90.61332220919587,0.0,0.0,competitor_aware,95.95056605851796,100.95056605851796,0.0,0.0,win_stay_lose_shift,105.91131948043272,19.69419996849453,0.0,0.0,strategy_switcher,91.09100455826615,109.30920546991938,0.0,0.0
61,9,224.8046955091723,223.5573450489248,truthful,117.34132369737634,117.34132369737634,0.0,0.0,random,71.58574756395313,28.453442382307692,0.0,0.0,always_zero,149.50403856324925,0.0,0.0,0.0,always_max,56.314933515323006,200.0,0.0,-184.07547030641837,underbid_10_percent,77.08431048792363,69.37587943913127,0.0,0.0,overbid_10_percent,111.40205136310472,122.5422564994152,0.0,0.0,underbid_fixed_10,60.55438686592518,50.55438686592518,0.0,0.0,overbid_fixed_10,64.77775416160571,74.77775416160571,0.0,0.0,imitate_last_winner,133.17574257200943,224.8046955091723,-90.38160247691536,-6878.041087424617,average_past_winners,144.08215329365748,223.5573450489248,0.0,0.0,adaptive_increase,134.51239800023617,161.4148776002834,0.0,0.0,adaptive_decrease,140.3577340058668,140.3577340058668,0.0,0.0,spiteful,128.7066876831222,193.0600315246833,0.0,-124.80227194906226,timid,64.3913603177823,32.19568015889115,0.0,0.0,epsilon_greedy,62.27855834870516,62.27855834870516,0.0,0.0,trend_follower,105.99570508536476,105.99570508536476,0.0,0.0,memory_3_avg,137.20326158646986,90.61332220919581,0.0,0.0,competitor_aware,91.90256085203092,96.90256085203092,0.0,0.0,win_stay_lose_shift,106.73701228313644,148.39133626915762,0.0,0.0,strategy_switcher,97.74734406613963,117.29681287936755,0.0,0.0
62,9,224.8046955091723,223.57779341712558,truthful,58.40479887160737,58.40479887160737,0.0,0.0,random,65.54674240869886,100.82010303902898,0.0,0.0,always_zero,61.86833759314572,0.0,0.0,0.0,always_max,136.99767151823914,200.0,0.0,-184.07547030641837,underbid_10_percent,140.59832881236687,126.53849593113019,0.0,0.0,overbid_10_percent,140.11364742851345,154.1250121713648,0.0,0.0,underbid_fixed_10,101.70964654822993,91.70964654822993,0.0,0.0,overbid_fixed_10,119.76467988853491,129.7646798885349,0.0,0.0,imitate_last_winner,92.13682275308906,224.8046955091723,-131.4409706640365,-7009.4820580886535,average_past_winners,128.1526068854591,223.57779341712558,0.0,0.0,adaptive_increase,124.52208528503316,149.42650234203978,0.0,0.0,adaptive_decrease,139.11895379375068,139.11895379375068,0.0,0.0,spiteful,64.06299530113003,96.09449295169505,0.0,-124.80227194906226,timid,123.78856460742588,61.89428230371294,0.0,0.0,epsilon_greedy,82.0990583051169,82.0990583051169,0.0,0.0,trend_follower,119.10595172562537,119.10595172562537,0.0,0.0,memory_3_avg,121.78786577497819,90.61332220919553,0.0,0.0,competitor_aware,92.72789274783864,97.72789274783864,0.0,0.0,win_stay_lose_shift,75.87075409032366,96.5952238998241,0.0,0.0,strategy_switcher,121.68981430896241,146.0277771707549,0.0,0.0
63,9,224.8046955091723,223.59758216054567,truthful,138.48690238970147,138.48690238970147,0.0,0.0,random,59.431942032662654,147.06306002761232,0.0,0.0,always_zero,129.93516392313043,0.0,0.0,0.0,always_max,129.97967837928573,200.0,0.0,-184.07547030641837,underbid_10_percent,109.32683327623232,98.3941499486091,0.0,0.0,overbid_10_percent,142.49738877383123,156.74712765121436,0.0,0.0,underbid_fixed_10,115.15725412465193,105.15725412465193,0.0,0.0,overbid_fixed_10,78.4268698836631,88.4268698836631,0.0,0.0,imitate_last_winner,120.07635986481971,224.8046955091723,-103.52122229572596,-7113.00328038438,average_past_winners,88.47611306085162,223.59758216054567,0.0,0.0,adaptive_increase,81.78570931237238,98.14285117484685,0.0,0.0,adaptive_decrease,99.68578005500324,99.68578005500324,0.0,0.0,spiteful,82.16721141166869,123.25081711750303,0.0,-124.80227194906226,timid,50.59706023626528,25.29853011813264,0.0,0.0,epsilon_greedy,101.26101168393254,101.26101168393254,0.0,0.0,trend_follower,60.72221098292179,60.72221098292179,0.0,0.0,memory_3_avg,144.90111435388576,90.61332220919574,0.0,0.0,competitor_aware,132.77672997936824,137.77672997936824,0.0,0.0,win_stay_lose_shift,145.83097178994007,66.4836229935847,0.0,0.0,strategy_switcher,121.34074940352758,145.6088992842331,0.0,0.0
64,9,224.8046955091723,223.61674268988895,truthful,72.48782020681942,72.48782020681942,0.0,0.0,random,90.57159348919878,112.5857609525032,0.0,0.0,always_zero,65.40219930741887,0.0,0.0,0.0,always_max,62.907938756742624,200.0,0.0,-184.07547030641837,underbid_10_percent,146.95077741700737,132.25569967530663,0.0,0.0,overbid_10_percent,58.13338704710752,63.94672575181828,0.0,0.0,underbid_fixed_10,123.61173673797462,113.61173673797462,0.0,0.0,overbid_fixed_10,139.99055962408417,149.99055962408417,0.0,0.0,imitate_last_winner,133.63742793821768,224.8046955091723,-89.97931475167127,-7202.982595136051,average_past_winners,72.60476959109003,223.61674268988895,0.0,0.0,adaptive_increase,69.7121324286054,83.65455891432647,0.0,0.0,adaptive_decrease,113.56202286811134,113.56202286811134,0.0,0.0,spiteful,64.00366307115543,96.00549460673315,0.0,-124.80227194906226,timid,100.78514941489917,50.39257470744958,0.0,0.0,epsilon_greedy,73.99664445118935,73.99664445118935,0.0,0.0,trend_follower,98.40358640369243,98.40358640369243,0.0,0.0,memory_3_avg,82.54320285349786,90.6133222091957,0.0,0.0,competitor_aware,102.15305760198746,107.15305760198746,0.0,0.0,win_stay_lose_shift,89.61120387289523,57.533891026424676,0.0,0.0,strategy_switcher,80.13324306126313,96.15989167351576,0.0,0.0
65,9,224.8046955091723,223.63530445269026,truthful,100.2163733820804,100.2163733820804,0.0,0.0,random,88.97454790856919,131.67756171705736,0.0,0.0,always_zero,133.23434561050453,0.0,0.0,0.0,always_max,53.48145469367748,200.0,0.0,-184.07547030641837,underbid_10_percent,85.54496401931442,76.99046761738298,0.0,0.0,overbid_10_percent,113.66578281253261,125.03236109378588,0.0,0.0,underbid_fixed_10,139.0956459286246,129.0956459286246,0.0,0.0,overbid_fixed_10,92.63218960304735,102.63218960304735,0.0,0.0,imitate_last_winner,115.74529304517262,224.8046955091723,-107.89001140751765,-7310.8726065435685,average_past_winners,54.32192242592857,223.63530445269026,0.0,0.0,adaptive_increase,97.30225534011555,116.76270640813865,0.0,0.0,adaptive_decrease,148.30468761249267,148.30468761249267,0.0,0.0,spiteful,145.09599141990375,217.64398712985565,0.0,-124.80227194906226,timid,132.82309892093588,66.41154946046794,0.0,0.0,epsilon_greedy,66.26204469243869,66.26204469243869,0.0,0.0,trend_follower,101.38566358940079,101.38566358940079,0.0,0.0,memory_3_avg,137.2592801107548,90.61332220919566,0.0,0.0,competitor_aware,90.780434285718,95.780434285718,0.0,0.0,win_stay_lose_shift,114.7889642290192,170.14225045914228,0.0,0.0,strategy_switcher,91.23366288140039,109.48039545768047,0.0,0.0
66,9,224.8046955091723,223.65329508432845,truthful,50.505469748665924,50.505469748665924,0.0,0.0,random,63.17512054806742,21.85034182489445,0.0,0.0,always_zero,63.64754064198157,0.0,0.0,0.0,always_max,66.49809676927062,200.0,0.0,-184.07547030641837,underbid_10_percent,117.20765491023025,105.48688941920723,0.0,0.0,overbid_10_percent,58.811423043953226,64.69256534834855,0.0,0.0,underbid_fixed_10,137.70335001032996,127.70335001032996,0.0,0.0,overbid_fixed_10,100.41144174143841,110.41144174143841,0.0,0.0,imitate_last_winner,57.6542435302316,224.8046955091723,-165.99905155409687,-7476.871658097665,average_past_winners,81.78602256937197,223.65329508432845,0.0,0.0,adaptive_increase,145.5808330931887,174.6969997118264,0.0,0.0,adaptive_decrease,62.64253404260385,62.64253404260385,0.0,0.0,spiteful,102.78850744904116,154.18276117356174,0.0,-124.80227194906226,timid,52.92861612432933,26.464308062164665,0.0,0.0,epsilon_greedy,121.38036790966532,121.38036790966532,0.0,0.0,trend_follower,136.22237994435795,136.22237994435795,0.0,0.0,memory_3_avg,78.09717517156602,90.6133222091957,0.0,0.0,competitor_aware,129.07717509447326,134.07717509447326,0.0,0.0,win_stay_lose_shift,89.19453690341655,52.726120793399666,0.0,0.0,strategy_switcher,104.51138214432483,125.41365857318979,0.0,0.0
67,9,224.8046955091723,223.67074054531093,truthful,139.36159009087507,139.36159009087507,0.0,0.0,random,72.50498228816811,110.32887579773198,0.0,0.0,always_zero,50.58544174894071,0.0,0.0,0.0,always_max,63.71536226249821,200.0,0.0,-184.07547030641837,underbid_10_percent,121.77426322623087,109.59683690360778,0.0,0.0,overbid_10_percent,92.57219596189067,101.82941555807975,0.0,0.0,underbid_fixed_10,96.10044651792391,86.10044651792391,0.0,0.0,overbid_fixed_10,65.63444430992877,75.63444430992877,0.0,0.0,imitate_last_winner,86.86199175861543,224.8046955091723,-136.8087487866955,-7613.68040688436,average_past_winners,139.46238561224885,223.67074054531093,0.0,0.0,adaptive_increase,116.814764289734,140.1777171476808,0.0,0.0,adaptive_decrease,133.5883687881626,133.5883687881626,0.0,0.0,spiteful,127.9586494070924,191.9379741106386,0.0,-124.80227194906226,timid,97.28788171940738,48.64394085970369,0.0,0.0,epsilon_greedy,51.03165826703552,51.03165826703552,0.0,0.0,trend_follower,59.84396157781342,59.84396157781342,0.0,0.0,memory_3_avg,101.96937342785566,90.61332220919569,0.0,0.0,competitor_aware,126.87623850437375,131.87623850437376,0.0,0.0,win_stay_lose_shift,111.80949230274554,52.566501105686434,0.0,0.0,strategy_switcher,51.15748842314144,61.388986107769725,0.0,0.0
68,9,224.8046955091723,223.6876652462641,truthful,51.58681575502359,51.58681575502359,0.0,0.0,random,75.43629378162092,98.82827767743501,0.0,0.0,always_zero,73.05240063813297,0.0,0.0,0.0,always_max,104.095938929259,200.0,0.0,-184.07547030641837,underbid_10_percent,103.32542363980204,92.99288127582184,0.0,0.0,overbid_10_percent,88.72149266675211,97.59364193342734,0.0,0.0,underbid_fixed_10,128.7081943092371,118.70819430923709,0.0,0.0,overbid_fixed_10,79.18842071460091,89.18842071460091,0.0,0.0,imitate_last_winner,140.91927938147904,224.8046955091723,-82.76838586478505,-7696.4487927491455,average_past_winners,112.90392766510672,223.6876652462641,0.0,0.0,adaptive_increase,99.47602801748323,119.37123362097987,0.0,0.0,adaptive_decrease,83.3316661423653,83.3316661423653,0.0,0.0,spiteful,72.08054249929562,108.12081374894342,0.0,-124.80227194906226,timid,100.20695039132877,50.10347519566439,0.0,0.0,epsilon_greedy,110.09455566287563,110.09455566287563,0.0,0.0,trend_follower,138.0274107466727,138.0274107466727,0.0,0.0,memory_3_avg,101.43239129314401,90.61332220919569,0.0,0.0,competitor_aware,145.75209387143036,150.75209387143036,0.0,0.0,win_stay_lose_shift,123.03989036209104,70.38825807746665,0.0,0.0,strategy_switcher,67.68200828169346,81.21840993803214,0.0,0.0
69,9,224.8046955091723,224.62620311282922,truthful,52.11893189572091,52.11893189572091,0.0,0.0,random,74.18238734685971,126.41770779602982,0.0,0.0,always_zero,94.83708444075336,0.0,0.0,0.0,always_max,146.2591920388998,200.0,0.0,-184.07547030641837,underbid_10_percent,64.05386964659273,57.64848268193346,0.0,0.0,overbid_10_percent,134.27747796850485,147.70522576535535,0.0,0.0,underbid_fixed_10,68.99743654842672,58.99743654842672,0.0,0.0,overbid_fixed_10,82.32951339301097,92.32951339301097,0.0,0.0,imitate_last_winner,112.90902415006953,224.8046955091723,-111.71717896275969,-7808.1659717119055,average_past_winners,116.62094746022873,223.7040921618951,0.0,0.0,adaptive_increase,142.71663396332855,171.25996075599426,0.0,0.0,adaptive_decrease,112.88917874629855,112.88917874629855,0.0,0.0,spiteful,149.75080207521947,224.62620311282922,0.0,-124.80227194906226,timid,148.68124570380598,74.34062285190299,0.0,0.0,epsilon_greedy,87.1759375466732,87.1759375466732,0.0,0.0,trend_follower,144.47617768127787,144.47617768127787,0.0,0.0,memory_3_avg,81.62204735020876,90.6133222091957,0.0,0.0,competitor_aware,106.59151597823566,111.59151597823566,0.0,0.0,win_stay_lose_shift,105.79459771106079,195.51159414445024,0.0,0.0,strategy_switcher,84.63807025110856,101.56568430133026,0.0,0.0
70,9,224.8046955091723,223.72004293504403,truthful,62.364278280671996,62.364278280671996,0.0,0.0,random,136.80000330104613,3.2154716171572284,0.0,0.0,always_zero,110.24155238992475,0.0,0.0,0.0,always_max,137.5182978899478,200.0,0.0,-184.07547030641837,underbid_10_percent,135.32535891249933,121.79282302124939,0.0,0.0,overbid_10_percent,125.49270760153003,138.04197836168305,0.0,0.0,underbid_fixed_10,83.00403523464448,73.00403523464448,0.0,0.0,overbid_fixed_10,140.8383374480511,150.8383374480511,0.0,0.0,imitate_last_winner,56.3196563530267,224.8046955091723,-167.40038658201735,-7975.566358293923,average_past_winners,83.6196841399679,223.72004293504403,0.0,0.0,adaptive_increase,67.9755044534767,81.57060534417204,0.0,0.0,adaptive_decrease,114.92189450884163,114.92189450884163,0.0,0.0,spiteful,137.80473245996183,206.70709868994274,0.0,-124.80227194906226,timid,75.46914072220068,37.73457036110034,0.0,0.0,epsilon_greedy,87.67543804358888,87.67543804358888,0.0,0.0,trend_follower,91.3794298909991,91.3794298909991,0.0,0.0,memory_3_avg,147.51566516415605,90.61332220919569,0.0,0.0,competitor_aware,137.96368143350048,142.96368143350048,0.0,0.0,win_stay_lose_shift,63.832867613933615,62.36330694091614,0.0,0.0,strategy_switcher,90.94259246680272,109.13111096016327,0.0,0.0
71,9,224.8046955091723,223.73553797181728,truthful,90.35238138908986,90.35238138908986,0.0,0.0,random,58.33045647690176,75.253812387274,0.0,0.0,always_zero,131.52427417130252,0.0,0.0,0.0,always_max,84.45694475976171,200.0,0.0,-184.07547030641837,underbid_10_percent,77.97878789824361,70.18090910841926,0.0,0.0,overbid_10_percent,62.27511744882788,68.50262919371067,0.0,0.0,underbid_fixed_10,98.81726382758686,88.81726382758686,0.0,0.0,overbid_fixed_10,132.1740986896196,142.1740986896196,0.0,0.0,imitate_last_winner,113.58416339999562,224.8046955091723,-110.15137457182166,-8085.717732865745,average_past_winners,95.07092625349142,223.73553797181728,0.0,0.0,adaptive_increase,64.48718511703052,77.38462214043662,0.0,0.0,adaptive_decrease,57.20981835324255,57.20981835324255,0.0,0.0,spiteful,58.367542132231954,87.55131319834793,0.0,-124.80227194906226,timid,102.85850359453448,51.42925179726724,0.0,0.0,epsilon_greedy,99.71352930422537,99.71352930422537,0.0,0.0,trend_follower,135.6394294756845,135.6394294756845,0.0,0.0,memory_3_avg,134.20279187273678,90.6133222091957,0.0,0.0,competitor_aware,70.2000933364932,75.2000933364932,0.0,0.0,win_stay_lose_shift,126.47762209290907,11.405970246343756,0.0,0.0,strategy_switcher,139.48945750411545,167.38734900493853,0.0,0.0
72,9,224.8046955091723,223.75059652868146,truthful,124.70627507282079,124.70627507282079,0.0,0.0,random,72.86212854512553,49.53411857952128,0.0,0.0,always_zero,85.71286149310552,0.0,0.0,0.0,always_max,141.13563757924862,200.0,0.0,-184.07547030641837,underbid_10_percent,101.699398810497,91.5294589294473,0.0,0.0,overbid_10_percent,85.55519362102575,94.11071298312834,0.0,0.0,underbid_fixed_10,52.64209095799471,42.64209095799471,0.0,0.0,overbid_fixed_10,130.34231136851702,140.34231136851702,0.0,0.0,imitate_last_winner,119.31682973002,224.8046955091723,-104.43376679866145,-8190.151499664406,average_past_winners,65.7130175676529,223.75059652868146,0.0,0.0,adaptive_increase,66.41445965787251,79.69735158944701,0.0,0.0,adaptive_decrease,108.0775500293277,108.0775500293277,0.0,0.0,spiteful,59.136442946150346,88.70466441922552,0.0,-124.80227194906226,timid,145.74901665395066,72.87450832697533,0.0,0.0,epsilon_greedy,52.08446843105059,52.08446843105059,0.0,0.0,trend_follower,55.39747718089245,55.39747718089245,0.0,0.0,memory_3_avg,97.13435047745392,90.6133222091957,0.0,0.0,competitor_aware,118.63749878487955,123.63749878487955,0.0,0.0,win_stay_lose_shift,92.89298747038941,150.37410556808405,0.0,0.0,strategy_switcher,136.55531250164762,163.86637500197713,0.0,0.0
73,9,224.8046955091723,223.76523679229936,truthful,137.4831941144834,137.4831941144834,0.0,0.0,random,95.44329833099485,117.27378578796588,0.0,0.0,always_zero,51.891756850533845,0.0,0.0,0.0,always_max,60.52429430563867,200.0,0.0,-184.07547030641837,underbid_10_percent,114.51040595484227,103.05936535935804,0.0,0.0,overbid_10_percent,88.53315992232288,97.38647591455518,0.0,0.0,underbid_fixed_10,64.10120926579985,54.10120926579985,0.0,0.0,overbid_fixed_10,95.35404490722956,105.35404490722956,0.0,0.0,imitate_last_winner,95.43978484502065,224.8046955091723,-128.3254519472787,-8318.476951611685,average_past_winners,133.2597719643402,223.76523679229936,0.0,0.0,adaptive_increase,100.70545413484336,120.84654496181203,0.0,0.0,adaptive_decrease,121.49468489072186,121.49468489072186,0.0,0.0,spiteful,125.73604425119818,188.60406637679728,0.0,-124.80227194906226,timid,88.93605955089859,44.468029775449295,0.0,0.0,epsilon_greedy,116.9476010924044,116.9476010924044,0.0,0.0,trend_follower,100.12743553995347,100.12743553995347,0.0,0.0,memory_3_avg,145.4338896534365,90.6133222091957,0.0,0.0,competitor_aware,68.08062386010735,73.08062386010735,0.0,0.0,win_stay_lose_shift,138.1787161000699,40.71371784657778,0.0,0.0,strategy_switcher,106.28299878103829,127.53959853724594,0.0,0.0
74,9,224.8046955091723,223.7794759528045,truthful,87.37990905804774,87.37990905804774,0.0,0.0,random,139.75725600080494,189.99110909327968,0.0,0.0,always_zero,115.18389154951919,0.0,0.0,0.0,always_max,139.53903782508362,200.0,0.0,-184.07547030641837,underbid_10_percent,142.55652461083966,128.3008721497557,0.0,0.0,overbid_10_percent,52.02112261331102,57.22323487464213,0.0,0.0,underbid_fixed_10,72.29769767305257,62.29769767305257,0.0,0.0,overbid_fixed_10,84.66744405734099,94.66744405734099,0.0,0.0,imitate_last_winner,100.56685713459214,224.8046955091723,-123.21261881821235,-8441.689570429897,average_past_winners,55.68191439085855,223.7794759528045,0.0,0.0,adaptive_increase,87.62905798255093,105.15486957906111,0.0,0.0,adaptive_decrease,108.4684029840354,108.4684029840354,0.0,0.0,spiteful,76.08208518327527,114.1231277749129,0.0,-124.80227194906226,timid,147.20397416715446,73.60198708357723,0.0,0.0,epsilon_greedy,87.47882006647055,87.47882006647055,0.0,0.0,trend_follower,74.80350418133816,74.80350418133816,0.0,0.0,memory_3_avg,77.62840474090112,90.6133222091957,0.0,0.0,competitor_aware,115.89361933950599,120.89361933950599,0.0,0.0,win_stay_lose_shift,75.7301765976759,9.224893835087267,0.0,0.0,strategy_switcher,88.19198573659455,105.83038288391346,0.0,0.0
75,9,224.8046955091723,223.79333027113378,truthful,132.5327912260948,132.5327912260948,0.0,0.0,random,103.86494201047607,112.89130972873613,0.0,0.0,always_zero,95.87754666153046,0.0,0.0,0.0,always_max,67.74163883226367,200.0,0.0,-184.07547030641837,underbid_10_percent,110.4728533860237,99.42556804742134,0.0,0.0,overbid_10_percent,69.73950429128188,76.71345472041007,0.0,0.0,underbid_fixed_10,109.62110923672276,99.62110923672276,0.0,0.0,overbid_fixed_10,106.59825383127045,116.59825383127045,0.0,0.0,imitate_last_winner,119.53023488532264,224.8046955091723,-104.26309538581114,-8545.952665815708,average_past_winners,52.41373660030912,223.79333027113378,0.0,0.0,adaptive_increase,98.19879931327304,117.83855917592764,0.0,0.0,adaptive_decrease,69.75298600057562,69.75298600057562,0.0,0.0,spiteful,106.70211279575341,160.0531691936301,0.0,-124.80227194906226,timid,110.14476734078943,55.072383670394714,0.0,0.0,epsilon_greedy,136.12810751465327,136.12810751465327,0.0,0.0,trend_follower,108.56675942877399,108.56675942877399,0.0,0.0,memory_3_avg,68.11836072068724,90.6133222091957,0.0,0.0,competitor_aware,88.31592708867444,93.31592708867444,0.0,0.0,win_stay_lose_shift,100.82371240646489,116.27748192409541,0.0,0.0,strategy_switcher,102.20846350420105,122.65015620504126,0.0,0.0
76,9,224.8046955091723,223.80681514097432,truthful,97.19278879343122,97.19278879343122,0.0,0.0,random,53.59534844864182,148.1245385829729,0.0,0.0,always_zero,141.54668860936323,0.0,0.0,0.0,always_max,83.83636322768682,200.0,0.0,-184.07547030641837,underbid_10_percent,78.31781540603683,70.48603386543314,0.0,0.0,overbid_10_percent,145.07869473188515,159.58656420507367,0.0,0.0,underbid_fixed_10,83.07884608434429,73.07884608434429,0.0,0.0,overbid_fixed_10,75.50278040138171,85.50278040138171,0.0,0.0,imitate_last_winner,81.51618937501024,224.8046955091723,-142.29062576596408,-8688.243291581672,average_past_winners,130.06597538314855,223.80681514097432,0.0,0.0,adaptive_increase,106.46785678145517,127.7614281377462,0.0,0.0,adaptive_decrease,70.28446061217619,70.28446061217619,0.0,0.0,spiteful,80.06792128520112,120.10188192780168,0.0,-124.80227194906226,timid,83.58905925149101,41.794529625745504,0.0,0.0,epsilon_greedy,122.97698229787501,122.97698229787501,0.0,0.0,trend_follower,79.37197788446402,79.37197788446402,0.0,0.0,memory_3_avg,68.09059876992904,90.6133222091957,0.0,0.0,competitor_aware,78.72425710026111,83.72425710026111,0.0,0.0,win_stay_lose_shift,149.7608713254559,186.53028029484526,0.0,0.0,strategy_switcher,76.30103969952413,91.56124763942894,0.0,0.0
77,9,224.8046955091723,223.81994514581905,truthful,79.32173559274003,79.32173559274003,0.0,0.0,random,128.32094893565613,154.50037224151745,0.0,0.0,always_zero,87.82515684891848,0.0,0.0,0.0,always_max,142.69936382354118,200.0,0.0,-184.07547030641837,underbid_10_percent,125.40790255749226,112.86711230174303,0.0,0.0,overbid_10_percent,123.83922925163628,136.2231521767999,0.0,0.0,underbid_fixed_10,110.04355756399914,100.04355756399914,0.0,0.0,overbid_fixed_10,53.73638635830091,63.73638635830091,0.0,0.0,imitate_last_winner,136.34350230868972,224.8046955091723,-87.47644283712933,-8775.7197344188,average_past_winners,75.56062085293894,223.81994514581905,0.0,0.0,adaptive_increase,51.25433174925417,61.505198099105,0.0,0.0,adaptive_decrease,64.58268321940776,64.58268321940776,0.0,0.0,spiteful,116.5967816357838,174.89517245367568,0.0,-124.80227194906226,timid,136.81394250397756,68.40697125198878,0.0,0.0,epsilon_greedy,63.13751259993914,63.13751259993914,0.0,0.0,trend_follower,94.4927647834904,94.4927647834904,0.0,0.0,memory_3_avg,99.79361353283244,90.6133222091957,0.0,0.0,competitor_aware,135.3825069376153,140.3825069376153,0.0,0.0,win_stay_lose_shift,57.25657467023997,167.06932418172647,0.0,0.0,strategy_switcher,95.22452057104685,114.26942468525623,0.0,0.0
78,9,224.8046955091723,223.8327341115769,truthful,133.1791837356896,133.1791837356896,0.0,0.0,random,89.4318557855695,187.59713210198612,0.0,0.0,always_zero,82.27519672710854,0.0,0.0,0.0,always_max,55.15507998187036,200.0,0.0,-184.07547030641837,underbid_10_percent,99.61028297461618,89.64925467715457,0.0,0.0,overbid_10_percent,147.0252191102077,161.7277410212285,0.0,0.0,underbid_fixed_10,61.92632521093605,51.92632521093605,0.0,0.0,overbid_fixed_10,65.93463266811376,75.93463266811376,0.0,0.0,imitate_last_winner,91.79073875220068,224.8046955091723,-132.04199535937624,-8907.761729778176,average_past_winners,87.5984072826742,223.8327341115769,0.0,0.0,adaptive_increase,147.3372117773382,176.80465413280584,0.0,0.0,adaptive_decrease,134.57182446000684,134.57182446000684,0.0,0.0,spiteful,73.48775250175979,110.23162875263968,0.0,-124.80227194906226,timid,96.49319929914324,48.24659964957162,0.0,0.0,epsilon_greedy,103.02319160953729,103.02319160953729,0.0,0.0,trend_follower,109.87460659375242,109.87460659375242,0.0,0.0,memory_3_avg,137.60222608618244,90.6133222091957,0.0,0.0,competitor_aware,115.95784222469548,120.95784222469548,0.0,0.0,win_stay_lose_shift,125.89623236852604,172.17970529906273,0.0,0.0,strategy_switcher,78.3281407642819,93.99376891713827,0.0,0.0
